Trip Energy Consumption,Vehicle ID,Trip Distance,Time of Day,Day of the Week,Longitude,Latitude,Speed,Current,Total Voltage,Maximum Cell Temperature of Battery,Minimum Cell Temperature of Battery,Trip Time Length
1.568,33,8,9,5,121.4065506,31.3001702,56.6,6.38001518,306.22,24,23,17
4.928,33,27,10.58333333,5,121.2695165,31.29886067,47.25,6.308348459,305.475,25,23.66666667,48
3.584,33,18,12,5,121.3164817,31.18434114,60,18.85715839,302.7428571,26.71428571,25.71428571,20
4.48,33,22,15,5,121.2376934,31.29818688,101.4375,9.750015144,303.6625,29.125,29,36
1.568,33,8,19.63709677,5,121.3113302,31.31822303,8.919354839,0.839531017,305.4637097,30.02419355,29,112
2.016,33,14,21,5,121.2541447,31.37959905,38.57142857,3.652395967,304.5571429,28.71428571,27.0952381,25
13.216,33,60,15,0,121.35872,31.32852,75.66666667,1.516681617,303.95,31,30,49
2.464,33,12,19.8,1,121.2858174,31.42417607,33.6,2.83334822,310.76,27,26,38
8.512,33,48,15.78571429,3,121.3859899,31.26297636,56.07142857,4.721443522,304.8714286,26.57142857,25.28571429,78
6.048,33,28,7.058823529,4,121.2287652,31.38393782,43.64705882,4.058838459,307.7411765,24.05882353,22.29411765,34
3.808,33,16,8.068965517,4,121.2168691,31.3521999,17.24137931,0.737945943,303.8,26.27586207,25.24137931,50
2.464,33,11,14,4,121.239464,31.441686,0,0.400014901,305.2714286,26.71428571,25,29
3.136,33,15,15.85714286,4,121.1791969,31.32149914,54,7.678586357,302.9714286,26,24.07142857,44
3.808,33,17,17.37931034,4,121.2304583,31.34115362,46.20689655,4.951739114,300.4586207,26.37931034,24.72413793,81
1.792,33,9,12.76923077,6,121.2146988,31.35521692,7.711538462,0.015399514,309.2134615,23.96153846,23,146
7.616,33,49,18.88235294,6,121.3895303,31.27539247,35.82352941,2.864720794,305.9411765,23.64705882,22.88235294,73
2.016,33,6,22,0,121.2613966,31.34479286,0,1.142872086,303.7142857,25.71428571,24.85714286,13
1.568,33,8,8.5,1,121.2121658,31.3244785,6,0.550014901,309.3,25,23.75,55
1.792,33,13,11.81818182,1,121.2478724,31.38658171,16.61818182,0.674560353,307.56,25,23,135
2.912,33,17,13.73333333,1,121.2061752,31.33307847,19.46666667,2.360014913,305.8266667,25,24.46666667,47
2.24,33,13,16.72,1,121.311075,31.31705604,4,0.418014885,308.988,27.98,27,144
2.464,33,13,0.458333333,2,121.3620523,31.17570667,27.54166667,1.250014918,304.6916667,27,26,33
3.584,33,13,2,2,121.4224166,31.21017631,62,0.276938,303.0230769,27.76923077,26.61538462,17
3.136,33,17,8,2,121.4000573,31.19443558,57,2.850014929,312.7666667,28,26.25,43
2.464,33,12,9,2,121.2726436,31.19457111,11.22222222,1.911126044,308.5111111,28.88888889,27.77777778,28
6.496,33,32,11,2,121.2572093,31.41135482,3.558823529,0.248544316,304.7926471,29.97058824,28.97058824,171
1.344,33,6,22,3,121.246522,31.3509385,0,1.75001495,307.8,25,24.5,14
2.24,33,6,9,6,121.2490831,31.39563207,20.64285714,7.950014964,308.4714286,20.71428571,20.64285714,18
7.616,33,41,12.46,6,121.3212704,31.18651756,24.04,2.710014957,306.322,22.86,22.72,174
5.824,33,32,14.22222222,6,121.3232566,31.07835167,58,6.9555706,303.9444444,23.11111111,22.66666667,39
4.704,33,18,19.07792208,6,121.5132581,30.84223166,0,0.040274641,304.3,27.97402597,26.97402597,149
2.24,33,13,18,0,121.4630952,30.9087629,24.4,4.09001482,308.84,25.8,25,35
1.344,33,8,15,2,121.5226334,30.83542908,0,0.469245685,308.6307692,21.92307692,21,38
2.688,33,12,16,2,121.4770786,30.8895505,37.1,3.88001503,307.72,22.6,21.6,33
3.584,33,15,17.11764706,2,121.5039496,30.84874706,8.470588235,0.335309024,305.1588235,23.82352941,22.82352941,65
2.912,34,10,13.88288288,2,121.1684939,31.28185795,37.85585586,2.876591535,307.2558559,15.14414414,14.4954955,131
1.12,34,7,12,3,121.1702148,31.28113162,155.6153846,1.603861016,302.7769231,10.96153846,10.65384615,27
2.24,34,8,13.02380952,3,121.1869075,31.281749,58.14285714,3.435729267,303.0785714,13,12.26190476,58
2.016,34,6,9,4,121.1681203,31.28183483,154.6666667,8.154181597,306.7833333,19.5,18.5,31
2.016,34,7,11.27848101,6,121.1640549,31.2813612,51.07594937,1.367103554,298.1544304,8.721518987,7.772151899,84
2.016,34,9,17,6,121.2064762,31.32713513,53.37209302,1.994200817,307.7744186,14.90697674,13.93023256,122
2.464,34,8,19.19417476,6,121.1615781,31.29796871,190.2524272,-1.926198832,304.961165,14.94174757,13,137
2.016,34,10,9,0,121.1724264,31.28460169,268.125,-0.093735125,302.69375,9.375,8.3125,25
4.256,34,21,9.657142857,1,121.2294826,31.31880529,240.9714286,8.988586013,306.9714286,18.8,17.85714286,58
2.912,34,15,10.54761905,1,121.1783051,31.29572448,135.5,4.600014698,305.0285714,19.85714286,18.83333333,59
2.016,34,7,12,1,121.1778726,31.28218492,314.1538462,27.73078483,301.2846154,20.38461538,18.53846154,17
2.016,34,7,12.96551724,1,121.1785841,31.2813301,137.4482759,6.896566683,303.0413793,20.93103448,19.4137931,34
5.152,34,12,14.44736842,3,121.1877623,31.281887,13.28947368,5.336857071,303.7315789,14.44736842,14.31578947,55
2.24,34,8,9,4,121.162032,31.281709,105.5,3.17501495,298.2,16.5,15.5,15
1.792,34,9,11,4,121.1642858,31.28341211,9.833333333,0.244459357,304.7,18,16.94444444,38
4.032,34,14,12.20754717,4,121.1628045,31.28147485,7.679245283,0.203788488,303.909434,9.679245283,8.716981132,97
1.12,34,6,9,4,121.201868,31.26323633,18.16666667,0.516681584,308.1833333,16,15,19
2.016,34,8,9.888888889,4,121.193656,31.26698356,44.55555556,2.255570575,307.7444444,16.22222222,15.22222222,36
3.584,34,14,11,4,121.234761,31.3692735,51.875,3.86251505,304.4625,18.75,16.875,29
3.584,34,16,11.33333333,4,121.2027307,31.338848,66,9.466681933,302.6333333,19.33333333,17.33333333,22
4.032,34,22,10.60194175,4,121.2529397,31.72113064,17,0.064092577,307.0669903,7.786407767,7.708737864,163
4.032,34,27,14.37037037,4,121.2997043,31.69405752,17.59259259,1.662977909,307.0148148,10.03703704,9.703703704,76
0.896,34,6,14.91176471,6,121.4026007,31.62695806,6.235294118,-0.049985096,308.2029412,11,10.97058824,70
2.24,34,8,16.71428571,6,121.4071928,31.633288,47.35714286,4.1785864,306.4714286,13.42857143,12.71428571,28
2.464,34,12,14.11111111,0,121.3979556,31.62914467,126.5555556,4.066681811,308.1444444,13.22222222,12.77777778,27
6.272,34,22,8.25,1,121.349022,31.664971,31.75,0.775014925,307.725,10.5,10,25
3.136,34,7,14,4,121.2482311,31.74346719,14.7037037,4.151866818,310.1814815,5.481481481,4.777777778,37
2.24,34,7,17.16071429,0,121.3778523,31.62904454,1.892857143,0.544657767,308.8125,8.892857143,7.928571429,140
3.808,34,14,7.041666667,4,121.4142316,31.62818646,57.125,8.141681696,304.625,6.333333333,5.458333333,41
2.016,34,6,17.19230769,4,121.3968004,31.62430517,14.42307692,1.515399606,307.2935897,13.8974359,12.97435897,140
2.24,34,7,15.12345679,4,121.3887205,31.62071868,3.061728395,1.20371867,302.9728395,9.962962963,8.950617284,142
6.72,34,31,14.68181818,5,121.4011249,31.62426175,36.65454545,2.492742203,306.2945455,8.263636364,7.518181818,229
8.96,34,30,14,0,121.3801539,31.63406585,47.14814815,5.500014988,303.1259259,5.481481481,4.703703704,82
4.032,34,16,14.5,2,121.2661763,31.74492032,8.318181818,4.927287691,308.2090909,3.363636364,2.454545455,47
7.168,34,28,16.625,4,121.527781,31.56149425,35.75,2.775014938,307.2625,12.75,12.125,37
7.84,34,30,8.267175573,1,121.4311825,31.64263749,2.770992366,0.607648485,304.280916,12.58778626,10.65648855,116
0.672,34,6,17,1,121.4172548,31.630116,89,9.466681633,308.1333333,15,14,12
1.344,34,6,9.733333333,2,121.3973184,31.6226608,42.46666667,1.946681583,307.9666667,10.66666667,9.666666667,26
3.584,34,16,9,3,121.3595805,31.68026376,62.05882353,4.4117797,306.0647059,17.05882353,16.70588235,28
5.376,34,34,12.52941176,3,121.5589164,31.55087171,70.58823529,2.747073789,308.6764706,19.64705882,18.58823529,69
2.912,34,19,14.5,3,121.7137828,31.49499157,91.57142857,2.4714435,308.4285714,19.5,18,49
2.016,34,14,15.8,3,121.623944,31.5234652,37.1,1.00001493,305.95,20,18,35
6.272,34,33,13.36842105,4,121.4275568,31.61710411,81.36842105,3.584225453,306.4947368,17.15789474,16.57894737,51
2.912,34,10,14.82608696,4,121.6157168,114.0089443,15.95652174,2.652188857,304.1347826,20.95652174,20.13043478,45
3.584,34,26,18.58823529,4,121.4741105,31.59809718,20.64705882,0.717661977,308.9294118,22.41176471,21,56
3.136,34,8,22.98039216,5,121.4020965,31.6289391,22.17647059,4.009818863,306.1745098,13.25490196,11.92156863,56
4.032,34,15,12.32352941,0,121.4166236,31.62268132,68.76470588,4.347073675,304.5088235,7.852941176,6.852941176,49
1.792,34,7,18,0,121.407776,31.62196367,33.22222222,4.933348322,306.8444444,9.555555556,8.555555556,19
3.584,34,19,10.36,1,121.4232435,31.61723808,66.96,3.636015012,306.164,8.36,7.44,70
6.72,34,27,11.85714286,2,121.6000807,31.57365557,40.28571429,1.814300629,305.1714286,13.14285714,12.14285714,36
11.648,34,58,13.21428571,5,121.4703583,31.62518414,34.14285714,4.21430065,306.1857143,11,10.28571429,68
8.288,34,31,14.90909091,6,121.5878931,31.54974145,60.63636364,3.672742236,304.9,14.72727273,13.81818182,35
2.688,34,7,9,0,121.399851,31.62833775,28.875,11.32501486,305.2625,11.875,9.875,17
1.568,34,8,15.94871795,0,121.4157115,31.6173171,12.97435897,2.64360476,308.325641,12,10,68
4.256,34,12,18.75,0,121.4570231,31.66349663,25.75,11.90001507,302.5,12.625,11.375,25
6.496,34,28,20.14925373,1,121.4002947,31.62757266,5.029850746,0.585089535,303.6641791,16.92537313,14.95522388,133
3.36,34,18,16.85185185,2,121.3954114,31.62647863,57,2.788903848,310.3777778,12,11,72
9.632,34,38,7.4,3,121.5434812,31.5866977,53.1,8.690015058,307.26,8,6.9,44
6.72,34,34,15,3,121.4829509,31.61010914,146.1428571,16.25715777,304.3571429,15.14285714,14,32
4.704,34,23,15,4,121.593549,31.54161825,23.875,2.487514923,305.2625,15.5,14.5,36
15.456,34,57,17.38888889,4,121.5641802,31.56872344,36.5,3.016681614,305.8444444,20.55555556,20.16666667,73
4.704,34,29,15.54545455,0,121.5262073,31.56909564,36.54545455,1.100014909,310.4454545,9.636363636,9.181818182,53
4.032,34,15,12.66666667,1,121.6768992,31.53657267,24.55555556,6.788903956,305.4333333,7.666666667,6.666666667,26
3.584,34,20,13.25,1,121.761708,31.5243425,90.25,14.05001468,302.4,10.75,10,20
1.344,34,6,7.863636364,2,121.3959274,31.62849795,21.40909091,0.277287633,309.75,10,9,46
9.856,34,56,20.21052632,3,121.5590497,31.56506432,67.21052632,2.889488584,307.3789474,18.15789474,17.26315789,91
1.12,34,7,13.22077922,4,121.4232043,31.62146662,111.3376623,0.392222692,308.6064935,18,17.98701299,136
1.568,34,6,17.90909091,4,121.3899446,31.62602244,0.527272727,0.072742175,308.1981818,20.96363636,20.96363636,142
2.688,34,16,9.19047619,5,121.4360385,31.63043981,32.04761905,-0.371413719,307.2619048,17.42857143,17,44
3.136,34,24,10,5,121.4652162,31.6477182,27.5,2.73001495,305.58,18.3,18.2,52
2.688,34,6,10,1,121.4105534,31.62553962,95.38461538,12.74616868,306.0384615,11,10,33
2.688,34,9,13.5,1,121.413601,31.624122,28,7.525015113,307.35,13.875,12.625,27
11.2,34,42,6.7,2,121.4354556,31.61645145,77.85,9.345015035,303.79,8.25,7.25,62
2.464,34,11,11,2,121.7081474,31.52470619,8.571428571,1.695253053,307.5333333,14.9047619,12.9047619,40
3.808,34,18,12,2,121.6658115,31.53932758,19.91666667,0.683348233,305.4333333,15.58333333,13.16666667,39
9.408,34,37,13.57142857,2,121.5526629,31.61473286,72.57142857,0.5571578,305.0714286,17.71428571,15.28571429,47
9.408,34,45,16.97894737,2,121.7799114,31.51749485,8.6,-0.138932476,299.2294737,21.94736842,18.96842105,169
2.016,34,6,10,4,121.784226,31.5148135,41.75,6.7250152,309.65,7,5.75,11
2.464,34,11,13,4,121.4257648,31.6340304,21.4,0.88001492,305.28,13.2,12.4,20
1.568,34,11,13.625,5,121.350835,31.6587485,65,3.175015038,311.4625,10,9.625,31
3.808,34,21,7.833333333,0,121.6813467,31.54199433,106.1666667,2.300015067,305.5666667,10.33333333,9.666666667,24
1.568,34,6,9.833333333,0,121.7687333,31.58383567,11.66666667,0.133348233,308.3666667,12.83333333,11.83333333,18
7.616,34,39,17.8,0,121.6214896,31.5695328,36.2,6.12001496,309.98,15.2,14.4,46
1.344,34,9,11.91666667,3,121.4036936,31.62625633,89.75,1.933348275,308.3916667,15.16666667,15,43
5.6,34,30,14.81818182,1,121.3778211,31.64276632,14.36363636,1.622742187,303.95,20.90909091,19.90909091,88
8.736,34,39,17.24137931,5,121.4431621,31.62055341,7.137931034,2.439670078,305.4241379,20.70689655,19.68965517,171
3.808,34,19,17,2,121.5861805,31.537531,32.33333333,5.983348583,306.4166667,23.5,22.66666667,29
1.568,34,7,17.52,3,121.6041549,31.526596,6.88,-0.263985095,305.5,22.96,21.96,69
6.496,34,23,8.35483871,4,121.3978019,31.61944835,13.19354839,1.522595618,305.1741935,20.70967742,18.70967742,122
0.896,34,7,10.33333333,4,121.7132551,31.53049956,49.33333333,1.977792567,303.3777778,20,18.33333333,27
2.912,34,16,15.71153846,4,121.4093188,31.62229485,5.903846154,0.101937979,306.0326923,24.98076923,23.98076923,139
5.152,34,30,10.83333333,5,121.2613311,31.72049589,35.33333333,4.47779276,303.2666667,16.72222222,16.5,63
6.272,34,35,11.57894737,0,121.2648402,31.73570237,74.84210526,0.410541247,307.4526316,15.52631579,14.84210526,71
2.912,34,15,17,0,121.3892427,31.6379365,53.3,-0.80998508,304.45,21,19.9,33
3.808,34,17,7.666666667,2,121.2939853,31.713586,4.833333333,1.616681583,306.0166667,15.16666667,14.66666667,25
4.256,34,17,8,6,121.4135847,31.64391717,28.91666667,1.566681592,307.3916667,20.33333333,18.58333333,33
4.032,34,24,11.33928571,6,121.2472118,31.72557188,1.696428571,0.108943471,308.2142857,21.96428571,20.96428571,164
2.912,34,16,6.8,0,121.4057126,31.6364294,70,1.96001486,303.88,16,14.2,26
4.704,34,16,16.77272727,0,121.3940367,31.62205886,52.36363636,3.577287604,306.9909091,20.40909091,19.81818182,69
3.136,34,18,15.875,1,121.3805527,31.63188096,1.535714286,0.273229189,303.8017857,17.875,17,157
3.136,34,19,16.5,5,121.3901801,31.62540108,11.08333333,0.750014913,309.3708333,20.5,20.5,82
10.08,34,52,12.53333333,6,121.3188983,31.68679427,56.86666667,2.300014923,306.8333333,21.06666667,20.26666667,84
8.736,34,48,19.71428571,2,121.6510373,31.46521571,38,4.042872215,305.5428571,19.42857143,19.42857143,61
6.048,34,19,7.218390805,3,121.3816277,31.24390168,3.540229885,1.800014915,306.5022989,23.87356322,22.87356322,159
3.808,34,21,10.4,3,121.32992,31.26894,25.4,0.2600149,307.28,21.2,20.2,37
1.792,34,10,19.42857143,3,121.2479507,31.360009,45.66666667,4.400014929,310.8714286,25,24,25
1.344,34,8,22,3,121.222355,31.3976215,17,0.912514925,309.1,24,24,22
4.032,34,23,11.11111111,4,121.3530809,31.23602359,5.296296296,0.53149639,306.787037,22.87037037,22.83333333,159
4.256,34,19,15,4,121.2923664,31.2703014,25,1.14001492,305.1,25.8,25,28
2.464,34,11,17.66666667,4,121.2569866,31.39430942,4.75,0.058348236,305.9166667,29,28,88
3.136,34,17,7.947368421,5,121.2495867,31.39415068,33.84210526,0.673699095,304.6473684,21.52631579,20,50
4.256,34,16,12.78688525,5,121.316057,31.30192769,14.19672131,2.06067066,308.342623,22,21,168
3.136,34,16,20.59677419,5,121.2494775,31.37521452,6.693548387,0.558079428,305.2516129,17,16,159
2.688,34,16,18.06666667,6,121.2137693,31.3598714,27.46666667,0.226681593,310.2933333,21.8,21,49
2.912,34,18,20.14285714,6,121.2034259,31.35293107,32.35714286,2.800014929,310.5285714,22,21,46
5.152,34,32,1.852348993,0,121.3254693,31.16178613,3.677852349,0.013437717,307.814094,21.93959732,20.93959732,166
3.136,34,15,4,0,121.2967687,31.11391146,73.53846154,6.046168885,306.1230769,20,18.38461538,22
2.912,34,15,19.10638298,2,121.3352092,31.16146115,1.234042553,0.044695752,308.4914894,17.93617021,17.91489362,146
8.064,34,42,18.78947368,4,121.4384384,31.139872,16.52631579,1.678962309,305.3631579,21.05263158,20.84210526,107
1.792,34,11,21,4,121.4224944,31.2310676,100.2,2.12001492,303.22,23,22.2,23
2.464,34,11,21.77777778,4,121.480692,31.27954511,52.5,4.488903778,300.6722222,24.38888889,23.61111111,51
1.344,34,6,0,5,121.4141082,31.19190207,30.64285714,3.664300572,304.2285714,25,24.85714286,31
4.704,34,30,4.630769231,5,121.285032,31.32974534,3.2,1.049245678,305.23,27.02307692,26.02307692,156
7.392,34,30,14.7804878,6,121.2592671,31.39400724,10.3902439,2.275624655,305.6560976,19.43902439,18.75609756,143
4.704,34,23,17,6,121.2320717,31.348579,13.71428571,1.728586343,306.2,20.57142857,20,30
7.168,34,42,20.6875,6,121.3435396,31.27290881,52.53125,4.125014931,307.021875,22.15625,21,110
3.136,34,15,7.615384615,0,121.4798018,31.230456,51.38461538,2.061553369,299.1153846,20.76923077,19.53846154,49
2.688,34,15,15.5,0,121.379646,31.131559,48,5.650014975,311.925,24,23,35
8.288,34,37,17.52380952,0,121.3342621,31.17852071,85.33333333,4.690491233,307.2047619,24.95238095,23.33333333,86
8.96,34,36,22.71428571,0,121.286304,31.17689057,13,6.414300672,306.2857143,26.14285714,24.14285714,35
9.632,34,35,1.735294118,1,121.1254543,31.16681711,4.25,0.881632565,303.2551471,27.04411765,25.00735294,167
7.168,34,37,14.33333333,1,121.1436607,31.09353633,52.5,0.550014917,308.0916667,23.91666667,22.5,75
4.48,34,23,9.75,3,121.477824,31.166304,3.25,5.400014975,312.725,23.5,22.5,41
9.184,34,48,15.1,3,121.2692262,31.36691388,20.2,1.610014891,306.118,29.62,27.78,194
2.464,34,12,19.25,3,121.24766,31.3995265,167.25,8.600014975,308.675,30.5,29,25
6.272,34,13,3.848739496,4,121.2113218,31.27953377,3.697478992,0.583208179,305.1848739,28.92436975,27.92436975,88
2.016,34,6,5,4,121.1849746,31.2892384,50.8,14.52001454,303.66,28.4,26.4,13
5.824,34,19,16.11111111,4,121.2063867,31.339958,81.33333333,-0.1555406,308.2777778,26,24.33333333,37
5.6,34,27,19.18181818,4,121.1743625,31.24101609,36.09090909,7.336378482,304.9636364,26.18181818,24.09090909,42
6.272,34,20,5.082051282,5,121.3397106,31.09462222,1.815384615,0.53642517,303.8579487,28.95384615,26.90769231,145
1.344,34,6,7.025641026,5,121.3378865,31.08766126,27.74358974,2.202578964,304.9384615,26,23.1025641,29
7.616,34,47,14.21212121,5,121.4812439,31.37551704,23.34848485,0.819711887,306.4901515,28.78030303,26.90151515,203
3.136,34,18,17.03278689,5,121.4939068,31.30249195,31.04918033,1.124605064,305.1065574,27.04918033,26.14754098,94
6.048,34,36,19.43333333,5,121.3485603,31.09915811,5.3,0.429348231,301.8786667,27.94,26.94,166
11.872,34,41,22,5,121.3449229,31.20407811,107.4736842,6.684225523,304.9210526,31.15789474,29.84210526,40
8.96,34,37,20.23157895,0,121.2427786,31.06920557,12.74736842,2.280014925,305.3147368,24.92631579,23.81052632,174
1.344,34,6,21.9,0,121.2236495,31.04758158,23.06,2.718014975,304.786,24.02,23,51
1.568,34,6,22.70967742,0,121.2286823,31.04561735,23.4516129,2.506466539,304.0677419,24,23,29
2.464,34,10,0,1,121.2453453,31.0323682,40.52459016,4.142637955,302.9295082,23,22,49
8.96,34,42,18.90909091,1,121.2845602,31.09658529,26.80952381,3.363651295,307.4318182,26.29545455,25.29545455,162
13.664,34,58,2.466666667,2,121.6492343,31.20044973,64.53333333,9.033348433,306.9133333,27.93333333,26.53333333,55
2.688,34,6,9,2,121.781936,31.075243,21,14.200015,314.35,27,24.5,10
13.664,34,49,11.66666667,2,121.5898337,31.21482456,9.555555556,5.122237211,304.6888889,31.66666667,29.55555556,55
5.376,34,23,6.016042781,3,121.1733002,31.26940512,4.812834225,0.624613832,305.2524064,30.98395722,28,153
3.36,34,17,7.705882353,3,121.3072314,31.24895029,79.88235294,4.000014988,303.9352941,28,25.82352941,47
3.808,34,25,12.05,3,121.3606288,31.23574705,42,2.345014922,307.7,30,29,75
3.808,34,19,13,3,121.372236,31.193433,70.5,1.4500149,305.1,30.5,29.5,24
1.344,34,6,21.45614035,3,121.3753154,31.24820946,10.68421053,0.93334824,303.9298246,26,26,72
2.912,34,16,17.5,4,121.2497383,31.289898,88.3125,6.656265013,306.09375,25,24,43
6.72,34,26,11.325,5,121.254791,31.35904117,49.75,6.022515098,304.7275,22.7,22.1,89
4.032,34,19,17.6,5,121.507064,31.2607684,0,1.760014928,307.98,25,24,75
4.704,34,12,1.543209877,6,121.2586411,31.37971854,1.172839506,0.050632185,305.554321,27.97530864,26.97530864,134
3.584,34,17,9.708333333,6,121.2276779,31.36137654,26.875,1.354181593,305,22,20.41666667,53
2.688,34,13,13,6,121.1686816,31.2986808,93,-1.95998504,307.76,25,24.2,20
4.032,34,16,22.28571429,0,121.2846349,31.26850657,32.28571429,3.678586314,308.6571429,27.64285714,26.57142857,25
4.256,34,19,18.58333333,1,121.2376885,31.38221562,6.666666667,0.62501489,306.4966667,25.95,25.88333333,165
1.568,34,10,7,2,121.2128176,31.409472,62.26666667,0.60001492,305.4133333,23,23,25
5.824,34,25,11.875,2,121.3012707,31.33178338,23.125,0.818764934,309.56875,29.3125,28.5625,48
5.152,34,22,2.061403509,3,121.2831348,31.32147404,19.55263158,1.558786867,306.1657895,28.55263158,27.9122807,96
2.016,34,10,7,3,121.2145364,31.39429493,25.6,2.435309049,313.1764706,29,28,25
2.912,34,16,12.85714286,3,121.2106629,31.30696614,7,0.264300637,308.6928571,28,26.85714286,42
3.136,34,14,14.52941176,3,121.2199379,31.37286086,6.137254902,0.060799215,306.2588235,28.01960784,26.98039216,153
7.616,34,29,17.45945946,3,121.3698428,31.3068555,17.72222222,4.978393403,304.6621622,27,26,138
10.08,34,41,0.353658537,4,121.3825231,31.31726229,32.56097561,4.363429534,308.9170732,29.35365854,28.35365854,87
6.496,34,31,14.82926829,4,121.2505709,31.47011905,7.317073171,0.282941734,305.0585366,24.97560976,23.97560976,185
1.12,34,6,15.57142857,5,121.2547418,31.39300771,3.857142857,0.242872045,304.0714286,21,21,55
6.048,34,29,16.15384615,0,121.4260181,31.28452882,33.98461538,4.698476478,307.3984615,27.69230769,26.90769231,176
5.824,34,31,18,0,121.3188231,31.36414889,116.2222222,4.700014822,310.3666667,29.66666667,28.66666667,42
1.344,34,7,21.23529412,0,121.2736264,31.42130465,31.11764706,5.223544347,317.5352941,28.70588235,28,27
8.96,34,34,0.65,1,121.4141872,31.3632047,20.4,4.98501507,311.1,29.25,28.15,38
9.184,34,32,3.586419753,1,121.2684466,31.37003744,1.419753086,0.31544701,302.2561728,32.87654321,30.87654321,146
8.064,34,43,21.52631579,1,121.4489516,31.07958389,54.89473684,5.784225327,304.5789474,30,29,74
2.688,34,12,22.40625,1,121.4310823,31.10355506,4.6875,3.243764888,302.125,29.8125,28.9375,46
4.704,34,26,23,1,121.4375029,31.20698686,104.7142857,3.914300657,300.4,30.71428571,29.14285714,29
5.152,34,21,2.15625,2,121.2857707,31.33242577,0.416666667,0.048973235,300.1578125,31.97916667,30.95833333,136
2.464,34,14,21.43137255,2,121.3530412,31.255615,8.588235294,0.998054162,308.6607843,26,25,100
5.376,34,20,22.98245614,2,121.2757667,31.38080684,0,0.028085077,305.254386,26.96491228,25.96491228,76
6.72,35,43,17.88349515,6,121.3367177,31.30485115,339.7281553,10.700986,304.8621359,15.89320388,15.61165049,77
2.688,35,15,22.40487805,6,121.4805639,31.18353397,82.54146341,2.945868554,308.6702439,18.94146341,18,104
3.136,35,16,18.89880952,0,121.3333354,31.29076896,56.23214286,2.742872072,309.485119,25.97619048,25,166
1.792,35,10,12.77931034,1,121.3516101,31.26002857,33.13103448,2.395187331,309.0296552,24,23,150
2.912,35,15,16.27848101,1,121.4322241,31.27216391,133.8589744,3.294951613,308.4025316,24,23,76
2.24,35,14,18.22,1,121.3975569,31.21914789,36.92,2.072014964,306.468,24,23,125
1.344,35,8,19.46875,1,121.373624,31.23528944,141.84375,5.781264908,304.94375,23.65625,22,35
3.808,35,20,22.25301205,1,121.2651641,31.35945026,72.84337349,2.223508969,305.6060241,24.87951807,23.89156627,143
4.48,35,15,18.36507937,2,121.3080145,31.32178315,47.08730159,3.282554663,307.1095238,24.87301587,23.88095238,158
4.48,35,17,2.727272727,3,121.2652591,31.35937016,311.0727273,19.8072876,302.8872727,21.70909091,20.70909091,30
2.912,35,13,13.2,4,121.155875,31.30279167,67.22608696,3.480884463,308.3773913,23.82608696,22.87826087,156
10.976,35,65,15.70769231,4,121.4248451,31.19621663,498.9846154,18.51386118,302.86,26.21538462,25.49230769,82
8.064,35,44,10.25714286,1,121.4736949,31.26871469,647.4857143,18.03715799,303.1228571,17.05714286,16.6,41
2.016,35,10,16,1,121.2833905,31.31928527,162.7272727,4.704560678,307.7136364,18,17,30
4.032,35,17,16.97560976,1,121.2617035,31.33815644,166.804878,10.30977119,305.3487805,18.65853659,17,63
2.016,35,10,6,2,121.2944215,31.32244884,168.5483871,11.07743444,306.2258065,13,11.77419355,25
2.688,35,15,9.616666667,2,121.3587049,31.25816177,94.08333333,3.668348314,307.5566667,13,12,95
2.464,35,11,12.10344828,2,121.3427443,31.17897755,92.01724138,9.505187658,304.75,13.77586207,12.75862069,103
3.136,35,11,15.27731092,2,121.3914763,31.21475735,47.30252101,3.988250368,303.587395,15.6302521,13.77310924,159
8.736,35,26,1.534482759,3,121.3277556,31.30065088,388.5344828,28.04311875,290.4672414,13.62068966,12.32758621,39
11.2,35,44,22.03846154,3,121.236572,31.386982,248.025641,13.5141176,299.0935897,8.320512821,6.628205128,99
4.256,35,15,22.32,4,121.3082329,31.30503643,76.29,6.990015168,305.671,10.76,9.76,100
5.152,35,21,1.388297872,5,121.2512179,31.35900863,71.13297872,4.628738284,302.5606383,13.88829787,12.78723404,143
2.24,35,8,10,5,121.2254039,31.38672707,150.8888889,13.62964481,298.7592593,10.2962963,9.111111111,31
2.688,35,13,13.63157895,5,121.2486266,31.3851824,74,5.638611432,306.2157895,16.78947368,15.87719298,89
4.032,35,18,15.41772152,5,121.2123899,31.30518332,83.25316456,3.606344103,303.7936709,17.84810127,17.75949367,113
3.136,35,15,17.59259259,5,121.2022128,31.31626963,189.5555556,8.040755737,301.9148148,17.66666667,17.22222222,39
1.568,35,8,18,5,121.2366247,31.37965623,283.4615385,8.100015085,300.9538462,18.30769231,17.61538462,17
3.136,35,13,20.64705882,5,121.2580687,31.45034824,359.9411765,23.2117792,302.6882353,20.82352941,19.64705882,20
6.944,35,34,17.39215686,1,121.3012256,31.3370309,217.1960784,10.13138782,306.5176471,16.64705882,15.62745098,87
1.12,35,6,19.86956522,1,121.3876359,31.22874442,48.34782609,0.840594627,308.8086957,19,18.71014493,85
3.36,35,19,13.58064516,4,121.2268645,31.31463929,290.0645161,9.216143874,303.4129032,12.64516129,11.74193548,36
6.272,35,30,7,5,121.2693878,31.19976621,461.5517241,22.13449802,298.3206897,11.60344828,10.48275862,41
